14, Male, Karnataka (KA), 6658546700, 162.10136817833282, 73.43899328173931
61, Male, Maharashtra (MH), 7496178754, 167.44737379446133, 74.24125938353099
9, Male, Uttar Pradesh (UP), 6520285046, 170.2391374472061, 74.72478973173473
78, Female, Nagaland (NL), 7575740909, 167.90314828239883, 66.86013777438306
43, Female, Bihar (BR), 6518231292, 162.86392438418437, 66.35329030907371
16, Male, Madhya Pradesh (MP), 8062250756, 170.06563856819932, 69.35773132044903
29, Male, Assam (AS), 7556203354, 154.05606196094394, 59.377632510409555
89, Male, Tamil Nadu (TN), 7035701800, 154.72879624122774, 61.561915482041755
12, Male, Madhya Pradesh (MP), 9446966085, 149.14056695798672, 67.33499918964112
31, Female, Sikkim (SK), 8556056833, 164.02012632826916, 71.0051763920391
8, Female, Odisha(OR), 8067234524, 180.42837191831308, 71.27665389467329
83, Female, Maharashtra (MH), 9913500532, 172.18242236916848, 59.75405570712672
15, Male, Manipur (MN), 8084254725, 155.5515000017229, 78.75835312627171
41, Female, Odisha(OR), 7067961726, 165.5410491622711, 64.50063402066485
61, Female, Arunachal Pradesh (AR), 6745683381, 161.79002358049522, 65.12620116304103
54, Male, Uttar Pradesh (UP), 7967005997, 155.28516294436386, 72.336700274521
33, Female, Assam (AS), 9698182696, 171.94566356643136, 77.28645329759614
45, Male, Kerala (KL), 9393212223, 150.03519970918052, 69.37039219309271
84, Female, Goa (GA), 9767880791, 160.49778535656105, 69.20268927734672
64, Male, Bihar (BR), 7782573577, 172.77411014598198, 65.91016489633671
97, Male, Arunachal Pradesh (AR), 9502561551, 187.61193465129782, 62.783024631987224
30, Female, Nagaland (NL), 9504602348, 160.5286808092259, 72.27886570367092
62, Male, Sikkim (SK), 7128066903, 164.84656959007754, 64.38864573338901
56, Male, Telangana (TS), 8900287850, 162.84102304656116, 69.79485273646594
75, Female, Madhya Pradesh (MP), 8810086170, 154.66971907569126, 69.60384193610663
92, Female, Maharashtra (MH), 7713865623, 139.58227820105813, 65.58285765995491
94, Male, Mizoram (MZ), 9785193079, 164.62583071957437, 63.22098645278031
26, Male, Kerala (KL), 8553212673, 158.3942503643435, 76.34470229712389
72, Female, Punjab (PB), 8840980572, 169.5544077916334, 68.40756079012925
56, Female, Maharashtra (MH), 7276341153, 173.66888201177505, 64.77047603890048
30, Female, Kerala (KL), 8363805433, 169.2365315050538, 69.46849332412145
76, Female, Uttarakhand (UK), 8317695950, 164.62061419882576, 73.61292849811134
55, Female, Mizoram (MZ), 8689577765, 146.96023567425078, 61.16450261484011
27, Male, Jammu and Kashmir (JK), 8771820767, 175.196395809911, 71.0666489666571
49, Male, Himachal Pradesh (HP), 8402899860, 163.50494447148236, 64.92191941071985
56, Female, Haryana (HR), 7336198363, 148.17552133544703, 69.27424258789519
70, Female, Bihar (BR), 6226669564, 173.4260271084518, 66.38230307656356
33, Male, Odisha(OR), 6524551191, 161.82021417683754, 69.38803920155074
53, Female, Tamil Nadu (TN), 9030126337, 154.95014670351495, 71.28104093916876
84, Female, Uttarakhand (UK), 7153309868, 164.74129052441953, 63.56148441419509
77, Female, Bihar (BR), 8860794355, 138.772624781465, 76.31669236629986
84, Male, West Bengal (WB), 9490957227, 161.65448766184124, 66.07749203902371
44, Male, Assam (AS), 9230509254, 175.59174879719424, 67.25309475626072
78, Male, Meghalaya (ML), 8734262401, 167.6969720810105, 72.02098631289617
26, Female, Meghalaya (ML), 7387420126, 169.8429741552382, 68.5493886476598
10, Female, Telangana (TS), 7452567509, 172.52093477342575, 71.55026079210438
3, Male, Maharashtra (MH), 6479559882, 152.01463495014372, 63.40154196494436
25, Female, Haryana (HR), 7281229122, 158.8147410687644, 71.55563735195446
7, Male, Jammu and Kashmir (JK), 8721494761, 150.45467668966057, 69.3273141339784
56, Female, Uttar Pradesh (UP), 6464346564, 161.19139870699632, 67.3540419527361
55, Female, Kerala (KL), 8232998163, 159.12339504575473, 71.64974987755976
11, Male, Chhattisgarh (CG), 8972677574, 164.6211787378783, 60.983399044829625
21, Female, Mizoram (MZ), 6715695911, 144.58752479299017, 62.19565063005521
40, Male, Bihar (BR), 8126255899, 178.2441378101384, 66.0399304220648
8, Male, Goa (GA), 7847524086, 151.59794513918095, 71.21714982575864
10, Male, Assam (AS), 7072512935, 153.984438653553, 69.57670676815154
73, Male, Mizoram (MZ), 7650756642, 170.28689153176876, 68.16586551451789
2, Female, Haryana (HR), 7110865160, 166.96919668478452, 71.00569018163186
88, Male, Uttarakhand (UK), 6077680646, 169.7933727596398, 71.36393210421767
6, Female, Haryana (HR), 6224092695, 147.34327457312077, 58.57805181256278
59, Female, Maharashtra (MH), 7482230714, 146.62988559651367, 63.527081138002295
78, Female, Chhattisgarh (CG), 6254837234, 164.68203191744288, 70.83193720359468
30, Male, Rajasthan (RJ), 8758715306, 150.817799492494, 68.14768648930695
82, Female, Andhra Pradesh (AP), 7381096099, 166.1251290337646, 65.10304166132181
82, Female, Tripura (TR), 6502543233, 171.71238195537424, 66.238058825034
57, Female, Himachal Pradesh (HP), 9023622916, 145.59570181887932, 75.87879949492701
86, Female, West Bengal (WB), 6376343099, 160.7855940084971, 68.59517794822504
27, Female, Jharkhand (JH), 8685257147, 129.94220209956518, 78.8887611405058
93, Male, Uttarakhand (UK), 6816366883, 141.85137789615, 64.31942114410936
52, Female, Nagaland (NL), 9950882643, 161.79952366086727, 73.80031073095525
62, Female, Punjab (PB), 9948936279, 167.58747330871773, 68.67975138922473
80, Female, Bihar (BR), 7554870091, 159.65091726213, 65.28024253148789
13, Male, Nagaland (NL), 7026286496, 169.42480130746836, 60.81555759125318
42, Male, Tamil Nadu (TN), 7786060628, 156.02223537443862, 64.39540427359026
43, Female, Meghalaya (ML), 7720387614, 166.21893110684516, 74.28771918119828
3, Female, Assam (AS), 8216238880, 150.68615647723976, 67.66964290088013
41, Female, Rajasthan (RJ), 9876280906, 161.5047231051412, 66.62918192705519
57, Male, Tamil Nadu (TN), 8599685162, 163.83108395620798, 64.80930000686404
42, Male, West Bengal (WB), 8463707567, 172.34640573441789, 61.67735647306889
31, Female, Haryana (HR), 7356041663, 160.36699718157675, 65.51726336143278
57, Female, Mizoram (MZ), 7703237023, 134.66126115039384, 64.0796521033814
41, Male, Jammu and Kashmir (JK), 7819571268, 149.1843633143411, 69.65552157312432
33, Female, Rajasthan (RJ), 8339922734, 148.44035028341617, 64.89235846612345
98, Female, Manipur (MN), 9127492544, 163.89193689397004, 67.54554189054544
51, Female, Assam (AS), 7282490082, 149.41041179354522, 74.17672166104869
68, Male, West Bengal (WB), 6921753996, 158.1254449688641, 68.59020786159876
78, Male, Telangana (TS), 8388220668, 173.77549296214033, 65.77637624931329
92, Male, West Bengal (WB), 9016809719, 151.2749475957944, 79.88997629948167
3, Female, Uttar Pradesh (UP), 8845600307, 177.53794490665155, 57.13607427562752
69, Male, Madhya Pradesh (MP), 6742315785, 166.74988724116616, 64.6145458325959
79, Female, Haryana (HR), 6917357672, 140.82159879755986, 65.8083855382752
42, Male, Meghalaya (ML), 8481259566, 159.59350903566911, 69.51653332160896
32, Male, Telangana (TS), 7277608680, 149.88960048746614, 76.79144933961449
91, Male, Tripura (TR), 8063231791, 156.2215115476687, 70.38126688426183
64, Female, Punjab (PB), 6373467469, 163.4611272459768, 68.55038685204177
61, Male, Manipur (MN), 6912432164, 159.04846041731602, 73.59671074045788
79, Male, West Bengal (WB), 6919152376, 160.91606587518615, 76.07173540555544
26, Female, Arunachal Pradesh (AR), 9080360906, 156.627154825417, 65.31766806053389
87, Male, Rajasthan (RJ), 8953498802, 162.22934082897243, 73.2077395958582
70, Female, Himachal Pradesh (HP), 6580376760, 147.75222501363498, 66.72514571646595
50, Female, Andhra Pradesh (AP), 7215438954, 156.57649539361864, 62.433271707432255
13, Male, Rajasthan (RJ), 6221467157, 159.43684582862514, 77.71268358631295
64, Female, Jharkhand (JH), 6611081989, 154.92677236411964, 68.95653299377906
91, Male, Maharashtra (MH), 6120875946, 188.46098128658173, 75.92471135183261
50, Male, Rajasthan (RJ), 8060609127, 154.02201944168087, 70.80723653807856
51, Male, Andhra Pradesh (AP), 9175392055, 159.37841267807727, 63.007571456989254
76, Female, Karnataka (KA), 7664552629, 168.17502561808882, 69.16161217190528
70, Male, Haryana (HR), 7549038633, 152.04061729560223, 69.90121088274729
77, Female, Himachal Pradesh (HP), 7551737724, 165.8099586092306, 61.69110466205978
36, Female, Madhya Pradesh (MP), 8226494666, 170.89944005014766, 71.37703980719358
67, Male, Manipur (MN), 8117390148, 144.06327236242316, 61.863414580812304
85, Male, Assam (AS), 8660250487, 168.35413231833948, 73.05883806321422
95, Female, Kerala (KL), 7683455773, 158.0749350336072, 75.64465467426272
72, Female, Goa (GA), 7255350463, 166.14806000288763, 76.29665666394239
43, Female, West Bengal (WB), 6212277495, 176.9051037974184, 66.66429680215481
75, Female, Manipur (MN), 8269753961, 176.16394816178706, 67.84418464053142
9, Female, West Bengal (WB), 8879643020, 154.9985328783975, 71.89444058178185
72, Female, Tripura (TR), 6971453832, 156.9979144403531, 76.28411372327699
51, Male, Odisha(OR), 6264672051, 167.82276921542322, 71.73081543049523
89, Male, Arunachal Pradesh (AR), 9562274918, 156.57473453523517, 76.52709671956477
33, Female, Rajasthan (RJ), 6299695956, 155.21549145332608, 71.6057714356664
87, Male, Madhya Pradesh (MP), 7315446945, 165.92231290039092, 72.07556110939757
43, Female, Kerala (KL), 9583903327, 159.02374867445943, 79.55885442982398
88, Female, Assam (AS), 6686754031, 169.4003470005883, 72.48356330713094
40, Female, Jammu and Kashmir (JK), 7654926607, 144.32127441982746, 67.94695215426002
64, Male, Punjab (PB), 8142345038, 161.3739093993175, 72.82882841876804
30, Male, Madhya Pradesh (MP), 9843392056, 154.14975272060119, 68.03274305858768
11, Female, Manipur (MN), 8318519601, 161.73653600414585, 75.87839259351715
99, Female, Madhya Pradesh (MP), 7085932766, 156.26764924901502, 64.28843580495845
36, Female, West Bengal (WB), 7825170421, 155.81889002787236, 80.86481023116615
97, Male, Maharashtra (MH), 6130113388, 153.06255549928858, 66.28879248834518
60, Female, Uttarakhand (UK), 6471924130, 174.0933608616168, 67.97745563465618
83, Female, Goa (GA), 9400339603, 147.86842846156688, 61.82069004171285
37, Male, Arunachal Pradesh (AR), 9066771720, 187.81988373912753, 74.52491905364063
65, Male, Assam (AS), 8952993381, 189.4593196353627, 72.37011725894506
21, Female, Jammu and Kashmir (JK), 9274348147, 161.58732156720706, 79.14996035944732
41, Male, Assam (AS), 7928497636, 165.25912026712234, 64.14368184351363
19, Male, Jharkhand (JH), 6839103620, 167.55699881069955, 68.6837511606426
9, Male, Uttar Pradesh (UP), 6089207145, 153.3081957738234, 78.31136443825739
58, Male, Jammu and Kashmir (JK), 8767664450, 169.24322645371169, 72.23100061855509
27, Female, Bihar (BR), 8008521145, 156.28385460386767, 70.37480425945476
43, Female, Himachal Pradesh (HP), 8765665219, 154.83779734649983, 65.1786037241531
98, Male, Himachal Pradesh (HP), 8379770637, 164.4848149205936, 69.42629364001948
76, Male, Tamil Nadu (TN), 7785179208, 157.83932115273083, 73.35797129324274
26, Male, Mizoram (MZ), 9722674321, 156.96342198486238, 71.29839574504756
68, Male, Uttar Pradesh (UP), 7161598746, 170.6646559345944, 80.7359546466852
36, Male, Tamil Nadu (TN), 9792298244, 165.32064006069686, 78.64979784515042
29, Female, Sikkim (SK), 6507271674, 151.73876382169328, 69.07497569225498
61, Male, Nagaland (NL), 8843711404, 152.66557137501755, 68.88796606984091
87, Female, Madhya Pradesh (MP), 7835545910, 138.7491484505195, 77.70623141594379
79, Male, Nagaland (NL), 9860121309, 147.59454284061624, 76.5711585894431
28, Male, Tamil Nadu (TN), 7334973797, 157.87356615693034, 67.47753330619287
94, Female, Tamil Nadu (TN), 8843349559, 156.09433816244672, 68.66331329049041
25, Male, Telangana (TS), 8177692996, 158.6784914085754, 68.60039380837546
92, Female, Jammu and Kashmir (JK), 6769374346, 160.88918763522585, 64.8489923073231
5, Female, Madhya Pradesh (MP), 8070630727, 161.3380955930729, 79.8100016321292
79, Male, West Bengal (WB), 6698223794, 165.26606512685478, 50.72722995024128
43, Female, Gujarat (GJ), 9711449241, 165.33395762565408, 73.48848389811
40, Male, Himachal Pradesh (HP), 6441867825, 149.69737946428333, 60.61093832933877
78, Male, Haryana (HR), 7873782989, 151.11734036557993, 62.13146695284086
40, Female, Himachal Pradesh (HP), 9182881877, 172.14954794156176, 67.88990121709605
29, Male, Odisha(OR), 6420596814, 150.99766274340172, 75.49684116963307
81, Female, Gujarat (GJ), 8221852314, 160.94420407775937, 72.94440812222147
51, Male, Andhra Pradesh (AP), 6461921542, 151.95254845167008, 60.433823991893064
72, Male, Haryana (HR), 9195968656, 155.5040567555494, 74.9315544287173
89, Male, Chhattisgarh (CG), 6148180981, 171.5065728667422, 61.0085847100036
82, Female, Manipur (MN), 7230697424, 159.48960167561566, 67.85114699645888
61, Female, West Bengal (WB), 9903527364, 154.4702770629181, 76.57630487900654
91, Female, Uttar Pradesh (UP), 9818610398, 148.8931615366032, 72.91863831503144
43, Female, Haryana (HR), 8607800926, 158.15561404472257, 69.34735906248714
35, Female, Odisha(OR), 8549153645, 158.9281152466735, 77.57813629406006
7, Female, Maharashtra (MH), 8641210631, 148.62006414841906, 72.50598355405396
8, Male, Gujarat (GJ), 7960642213, 141.1384166271752, 63.05807645264272
81, Male, Odisha(OR), 9193034088, 177.38440146238, 67.69832310603009
71, Female, Madhya Pradesh (MP), 8713239441, 151.8621381578521, 67.71274847577234
50, Male, Bihar (BR), 8123658773, 154.951500206857, 72.45053034992284
3, Female, Tripura (TR), 8526098124, 178.1188446616193, 76.33614243968486
64, Male, Goa (GA), 8693862905, 150.63868115476006, 79.33302976609872
67, Male, Chhattisgarh (CG), 6639393533, 137.48444366220656, 63.83975059741341
81, Male, Nagaland (NL), 7369319643, 178.15564878327308, 74.45313625002072
29, Male, West Bengal (WB), 8625208267, 151.66508811819838, 66.23435466798945
17, Male, Jammu and Kashmir (JK), 9708870963, 149.42232713765736, 63.4115663259535
93, Male, Meghalaya (ML), 8973294240, 171.48528246892283, 68.76647296741878
57, Male, Himachal Pradesh (HP), 9492558277, 143.4267216891172, 74.77620356727073
65, Female, Jammu and Kashmir (JK), 9234063145, 170.02343190095547, 67.37677415485294
55, Female, Madhya Pradesh (MP), 8364414103, 170.44932743139879, 67.07873374061641
22, Female, Odisha(OR), 9809573787, 156.20668119718465, 69.93387649054411
79, Female, West Bengal (WB), 6310092328, 159.32059634643358, 57.72274180493539
98, Female, Sikkim (SK), 9524747548, 168.53400916925324, 69.19566866999503
10, Female, Manipur (MN), 6895719141, 163.60768603849863, 58.95857836376784
39, Male, Himachal Pradesh (HP), 8259271175, 159.11803719266092, 76.41097830349436
73, Female, Kerala (KL), 7448279102, 152.675271707016, 68.7693652664565
62, Male, Mizoram (MZ), 8074184722, 161.2688999160274, 73.85260525306039
37, Male, Uttarakhand (UK), 9393917553, 165.1508278648976, 66.27584039093065
10, Female, Nagaland (NL), 8270025254, 153.87634204121142, 68.09936466006639
60, Female, West Bengal (WB), 9200773978, 166.11306826600043, 68.32036012449315
57, Female, Uttarakhand (UK), 6092510838, 145.1907257452244, 73.19172188138106
77, Male, Manipur (MN), 6768610228, 171.0800625103736, 72.94167397856687
27, Male, Rajasthan (RJ), 8416931351, 147.08814489155137, 64.5032176818944
14, Male, West Bengal (WB), 9423957616, 166.88335354880516, 73.11715106108169
63, Male, Telangana (TS), 9389184992, 152.0027316575767, 68.70207765594307
46, Male, Assam (AS), 8599836638, 137.51493578289745, 71.62087770796776
49, Male, Chhattisgarh (CG), 7000694735, 143.092777961346, 78.54269797127256
38, Female, Punjab (PB), 7836733867, 175.95256145067822, 72.14729698159982
12, Male, Uttar Pradesh (UP), 8069458365, 164.91310160097444, 62.98029384496469
79, Male, Madhya Pradesh (MP), 9309690062, 149.4772033553674, 73.99996693281794
56, Male, Madhya Pradesh (MP), 9079758566, 158.7893762256051, 68.19843865392978
1, Male, Gujarat (GJ), 7022318027, 151.67982480570913, 70.87378802707444
47, Female, Andhra Pradesh (AP), 6287402624, 150.55849384243274, 72.91184334279643
53, Male, Mizoram (MZ), 9664616861, 147.70034069460914, 67.18104623426402
78, Female, Arunachal Pradesh (AR), 7281388001, 154.21972914301398, 74.2248341071994
11, Male, Haryana (HR), 6410852045, 170.3369253547361, 65.51070171078501
92, Male, Arunachal Pradesh (AR), 6312187216, 164.55129683276817, 68.37255572375078
45, Female, Himachal Pradesh (HP), 9073158849, 154.878717406744, 70.65520777434914
17, Male, Uttar Pradesh (UP), 9655026499, 168.43538779977084, 68.04401324551634
90, Male, Mizoram (MZ), 6695472417, 155.09272226481693, 62.21054458122246
45, Female, Himachal Pradesh (HP), 7533146739, 155.33018532841126, 62.369720098577716
73, Male, Assam (AS), 9714886852, 154.28243459217106, 63.887290337184545
67, Female, Sikkim (SK), 7438128274, 130.0981684795675, 71.64464574088372
31, Male, Assam (AS), 6491726384, 154.35825338375588, 69.26928662955147
48, Female, Uttar Pradesh (UP), 6115345189, 175.52674334926184, 60.90948930936737
61, Male, Tripura (TR), 9607344571, 166.60827937674557, 64.02186419377551
90, Female, Jammu and Kashmir (JK), 7555118109, 165.07496710349494, 66.20122783889948
72, Female, Sikkim (SK), 7706025230, 177.50109165853289, 67.76950615989323
80, Male, Sikkim (SK), 7625445943, 154.64804900184717, 73.47187714237363
18, Male, Telangana (TS), 8523796341, 159.28224563037008, 74.95311624968065
28, Female, Haryana (HR), 8279335978, 162.70167539121013, 69.0966188487403
1, Male, Sikkim (SK), 6143132565, 170.42911644465715, 63.49198595235407
81, Male, Arunachal Pradesh (AR), 7063323384, 149.11780798834945, 76.28469899766769
